# x1,x1**2,x2,x2**2,y
4.620731065016537187e+00,2.135115557520886043e+01,3.386644249208337065e+00,1.146935927069590022e+01,1.459478234414707210e+01
1.656040490622710948e+01,2.742470106581909022e+02,6.895786787603165990e+00,4.755187542008238921e+01,5.308209796577704509e+01
4.293619064529190510e+00,1.843516467128852199e+01,1.762532916999842714e+00,3.106522283507974436e+00,1.170033759326296163e+01
2.436666765538528789e+00,5.937344926279995327e+00,4.393748250744216044e+00,1.930502369091786008e+01,1.172899806369709452e+01
1.571576270141794396e+01,2.469851972872794192e+02,7.490631222784997156e+00,5.610955611576146396e+01,5.227442368885046164e+01
1.235449653421525795e+01,1.526335846139368186e+02,4.347711375111767751e+00,1.890259420127625845e+01,3.531021552880923764e+01
1.898926601119631385e+01,3.605922236439755579e+02,1.436674265825411689e+00,2.064032946084985554e+00,4.998366897541835385e+01
5.408485564110541155e+00,2.925171609719211929e+01,9.891084450405170259e+00,9.783355160504694936e+01,3.350553594086685649e+01
1.469912240483232324e+01,2.160641994722435868e+02,6.434357187977041370e+00,4.140095242247181773e+01,4.654996351168491486e+01
2.600777708477430838e+00,6.764044688913116055e+00,7.857053149414800153e+00,6.173328419272903034e+01,2.059599588370814871e+01
1.748116777462281490e+01,3.055912267645111910e+02,9.172157804816949422e+00,8.412847879646447780e+01,6.254988961994584429e+01
7.497758605866165382e+00,5.621638411184014217e+01,8.158620636854847064e+00,6.656309069611378959e+01,3.257936421637597135e+01
1.346126112398296826e+01,1.812055510480552130e+02,4.480493527654072494e-01,2.007482225135003573e-01,3.296729896355933676e+01
9.029701573435659157e+00,8.153551050530641930e+01,3.829852886874063334e-01,1.466777313509759761e-01,2.147633784214262320e+01
9.411459803373286803e+00,8.857557563051115324e+01,5.118999701797600110e+00,2.620415794700391743e+01,2.918588893994933997e+01
3.777160218936546077e+00,1.426693931951677641e+01,2.227269955329997941e+00,4.960731453915690814e+00,1.102475346406705015e+01
1.947069340508168978e+01,3.791079016746916182e+02,3.040799442829667854e+00,9.246461251513219182e+00,5.366691647180855540e+01
8.992515203734775753e+00,8.086532968940109356e+01,9.092495343992894163e+00,8.267347158053246403e+01,3.914812666035917488e+01
5.152169478166051420e+00,2.654485033174584174e+01,5.866661779231168161e+00,3.441772043189181574e+01,2.090941731799991388e+01
1.766590912623267329e+01,3.120843452563108258e+02,1.885568045161749584e+00,3.555366852935101907e+00,4.659236256259900699e+01
6.597046786230345461e+00,4.352102629971212622e+01,9.967517798660030515e-01,9.935141106660450028e-01,1.610270243700156811e+01
5.082003727587737885e+00,2.582676188721566390e+01,4.957303557618148560e+00,2.457485856237355293e+01,1.870425951850912583e+01
4.629944004037207961e+00,2.143638148052009385e+01,3.649522541235286077e+00,1.331901477898446018e+01,1.513254214518142504e+01
1.740592572537473615e+01,3.029662503572620267e+02,3.700249313013659336e-01,1.369184497845805648e-01,4.417743357555604433e+01
9.177110879710276947e+00,8.421936409849674021e+01,9.746220417278211201e+00,9.498881242217066756e+01,4.182565846831366230e+01
7.943016638296594323e+00,6.309151331625653114e+01,2.086611558007125389e+00,4.353947794008923289e+00,2.047579588544927276e+01
5.072845708683544785e+00,2.573376358410905596e+01,6.425762741308924220e+00,4.129042680759398110e+01,2.214841900159621702e+01
1.270369805112581219e+01,1.613839441741777705e+02,4.968714662823487060e+00,2.468812540055711935e+01,3.756825196193825889e+01
1.006784863920691464e+01,1.013615762219805276e+02,1.329627436893512371e+00,1.767909120940011292e+00,2.483737770165364012e+01
9.220967626076150836e+00,8.502624396114444494e+01,5.625099608782901939e+00,3.164174560872955766e+01,2.998695399588986987e+01
2.834892749754840402e+00,8.036616902612559343e+00,3.244947935536651507e+00,1.052968710434357646e+01,1.057860984193866472e+01
2.546457189796611509e+00,6.484444219466856119e+00,7.219642980043285974e+00,5.212324475928829770e+01,1.876453888495954914e+01
1.635180905332064683e+01,2.673816593162590607e+02,3.240779849344805008e+00,1.050265403191933622e+01,4.455508336934460090e+01
1.290997404880678801e+01,1.666674299408647357e+02,7.115659053846128401e+00,5.063260377058237793e+01,4.324613424613182389e+01
2.144104424238735263e-02,4.597183782040118556e-04,4.828952133395333135e+00,2.331877870662333763e+01,7.667028506785000808e+00
6.178250086333411772e+00,3.817077412927881142e+01,4.744899261591059236e+00,2.251406900264737843e+01,2.063148709937350489e+01
1.070209037102487493e+01,1.145347383095833464e+02,1.158699406598735493e+00,1.342584314852261818e+00,2.640574048485730430e+01
1.136479950261390925e+00,1.291586677346133527e+00,5.139987280308929485e+00,2.641946924173758404e+01,1.059559118199004146e+01
5.988273368599188018e+00,3.585941793707426939e+01,9.123480861241528572e-01,8.323790302544046282e-01,1.464016296888304147e+01
7.016551820028165132e+00,4.923199944314055898e+01,2.385525672572178735e+00,5.690732734500945966e+00,1.867566136685532996e+01
1.241109178987531081e+01,1.540351994167103555e+02,6.710299685192293140e+00,4.502812186509179071e+01,4.090004320440607444e+01
8.107199006253127394e+00,6.572667572699170080e+01,9.711300780967121682e+00,9.430936285841262645e+01,3.906820091282015994e+01
4.331843495002337008e+00,1.876486806519406159e+01,7.870731547964782138e+00,6.194841510012809493e+01,2.436699347742458599e+01
1.418305924644846350e+01,2.011591695882672468e+02,3.890139896787614404e-01,1.513318841657875224e-01,3.505651901056670994e+01
5.911553993779188332e+00,3.494647062136667159e+01,9.363920313784761973e+00,8.768300364291091853e+01,3.272797524669358182e+01
7.318571555976209453e+00,5.356148961994403379e+01,2.487076873716715930e+00,6.185551375776513261e+00,1.955991210117066714e+01
4.312927085340943378e+00,1.860134004346752334e+01,4.847607147773742575e+00,2.349929505914708017e+01,1.665325307571031743e+01
5.670773767613410676e+00,3.215767512345239965e+01,8.276770459505632616e+00,6.850492923934507417e+01,2.859087636316481351e+01
7.565428778655610031e+00,5.723571260491051760e+01,7.443368787782246088e+00,5.540373891093094016e+01,3.060435727200259493e+01
1.341132048614457872e+01,1.798635171820812673e+02,9.218641912060640209e+00,8.498335870280105553e+01,5.124076196161426822e+01
1.435328936930140564e+01,2.060169157189007478e+02,4.809094779411793308e-01,2.312739259736576458e-01,3.550628898724704641e+01
1.253115826714935821e+01,1.570299275163457082e+02,6.061863930955553315e+00,3.674619431741991349e+01,3.961553433246838551e+01
1.893950805281233585e+01,3.587049652825432986e+02,5.487230682579165020e+00,3.010970056383821003e+01,5.657670997009417135e+01
7.577165822905518766e+00,5.741344190780746715e+01,4.179773222397819232e+00,1.747050419067385008e+01,2.296338392895426139e+01
1.808866317661921386e+01,3.271997355171799313e+02,2.171775083748350710e-01,4.716607014390155478e-02,4.609267748092364769e+01
1.146585888443800982e+01,1.314659199578460402e+02,4.934243890455574544e+00,2.434676277049816306e+01,3.413332871978729344e+01
1.644084917353496067e+01,2.703015215469251871e+02,6.464615096787285964e+00,4.179124834961009327e+01,5.150287588771709579e+01
8.244901121492929974e+00,6.797839450319537491e+01,6.197617102260260857e+00,3.841045774622887166e+01,2.899315567948414341e+01
2.154637070816325384e+00,4.642460906935954590e+00,3.878599592810794139e-01,1.504353480135205701e-01,5.742509046188405186e+00
2.053394615593229222e+00,4.216429447347265658e+00,2.776578875466169105e+00,7.709390251684975937e+00,8.270059625588041641e+00
1.541019920895594453e+01,2.374742396597064271e+02,3.281309220286256156e+00,1.076699019913559852e+01,4.195709558297556896e+01
1.363411085656484900e+01,1.858889788490994874e+02,6.278928978091416369e+00,3.942494911191612061e+01,4.302036752303528999e+01
1.367010490733000516e+00,1.868717681774078931e+00,1.307624375885825252e+00,1.709881508410794115e+00,4.887908710185308259e+00
1.828375969165738368e+01,3.342958684622752799e+02,9.732182520311688734e+00,9.471537660866037811e+01,6.701168820806655901e+01
1.048990152932216091e+01,1.100380340948754139e+02,1.017567822038059067e+00,1.035444272447278991e+00,2.564387692603638058e+01
7.735486542744254734e+00,5.983775205297746425e+01,5.393296776247042068e+00,2.908765011667673761e+01,2.575759781703370166e+01
2.985958285054237660e+00,8.915946880084044679e+00,4.172160028363689932e+00,1.740691930227570694e+01,1.241697453173692089e+01
5.873111080107817905e+00,3.449343375928521738e+01,4.374258914342870064e+00,1.913414104970806306e+01,1.935047832845846116e+01
4.497432988891516104e+00,2.022690348956967554e+01,4.459898912057781217e+00,1.989069830577417974e+01,1.636345247961964589e+01
6.208188366255056323e+00,3.854160279090462637e+01,5.750765009340578438e+00,3.307129819265594506e+01,2.291432848849777670e+01
1.984160418135787296e+01,3.936892564896782005e+02,9.410427479359773084e-01,8.855614534428952744e-01,5.216754379102274441e+01
1.319895959029904020e+01,1.742125342663470065e+02,3.431109368195830456e+00,1.177251149652119011e+01,3.587714026741630846e+01
1.674010878211855413e+01,2.802312420371627582e+02,2.911857389737699808e+00,8.478913458170049822e+00,4.524652438854084124e+01
7.728234348967559342e+00,5.972560615256203675e+01,2.358273400472539194e+00,5.561453431376313539e+00,2.027616013018905150e+01
1.022301006319592886e+01,1.045099347522052255e+02,7.699071972146916742e+00,5.927570923229821176e+01,3.792855485368103530e+01
1.199123807519035267e+01,1.437897905758948411e+02,3.910779523494998244e+00,1.529419648138776466e+01,3.356761261996295076e+01
1.440736529857677972e+01,2.075721748466343684e+02,6.992613812801690365e+00,4.889664793498499051e+01,4.706652529982485333e+01
8.726189110032944285e+00,7.614637638405754672e+01,7.312889819560447258e+00,5.347835751303082930e+01,3.309409663089495979e+01
1.527794373510873882e+01,2.334155647731483612e+02,3.077726442243882143e+00,9.472400053287184818e+00,4.119900517770095405e+01
4.813221153612632364e+00,2.316709787358411887e+01,8.448631329127403333e+00,7.137937133551307056e+01,2.727046323997085864e+01
1.259015648340418281e+01,1.585120402766043810e+02,2.442843159371061112e+00,5.967482701285987901e+00,3.271782959313969741e+01
1.825306330457049242e+01,3.331743200006578718e+02,9.810517596453035338e+00,9.624625551031463999e+01,6.724907305078070863e+01
1.158526811735766771e+01,1.342184373510640683e+02,7.355050765422078030e+00,5.409677176193589787e+01,4.041305349010114156e+01
3.997068286228999678e+00,1.597655488477763264e+01,2.392734888578538222e+00,5.725180247020949409e+00,1.174415753365978077e+01
1.300546050072046711e+01,1.691420028358002696e+02,9.928339942929122586e+00,9.857193402236185875e+01,5.258414268081097021e+01
1.178818215934389002e+01,1.389612386218735764e+02,1.943819809465150428e+00,3.778435451669133638e+00,3.003113194760006621e+01
1.179637106359608012e+01,1.391543702700469112e+02,9.176146257443221543e+00,8.420166013798923643e+01,4.670517338940992857e+01
1.574607548950928049e+01,2.479388933213249402e+02,6.490874987588276745e+00,4.213145810449911011e+01,4.963136255044915401e+01
3.553688971076744973e+00,1.262870530315249518e+01,2.827480210708692709e+00,7.994644341949273425e+00,1.150780780801204628e+01
2.803406421774214952e+00,7.859087565644907514e+00,7.758584792024897148e+00,6.019563797504001457e+01,2.080877062151531831e+01
6.385586829927203389e+00,4.077571916253975104e+01,3.663267578734497043e+00,1.341952935340730413e+01,1.916600059511855747e+01
3.427173181157949777e-01,1.174551601364830083e-01,5.958080281350770946e+00,3.549872063902088115e+01,1.099382438417064378e+01
7.344676998895202757e+00,5.394428021810023921e+01,9.486857728432561032e+00,9.000046955952061012e+01,3.656264785980497578e+01
5.359783932067907486e+00,2.872728379845332114e+01,6.089183758526890422e+00,3.707815884510766580e+01,2.188221325139271656e+01
1.513975149271049148e+01,2.292120752610295540e+02,1.074820512625291880e+00,1.155239134360095177e+00,3.818836334555349055e+01
1.269956496164416748e+01,1.612789502150202168e+02,1.633137220004814427e+00,2.667137179365053790e+00,3.199743167853110748e+01
1.265671882423487560e+01,1.601925313957414403e+02,1.944948044379338770e+00,3.782822895335014479e+00,3.225541429313909703e+01
1.150473907784266814e+01,1.323590212492401577e+02,3.583591054919899932e+00,1.284212484890192130e+01,3.166206011979638291e+01
1.258738758205990571e-01,1.584423261409959038e-02,5.393739715902915677e+00,2.909242812290846558e+01,9.139777520581921166e+00
7.954603550628513986e+00,6.327571764767176177e+01,2.863907698172227789e+00,8.201967303650148367e+00,2.157951934282986883e+01
6.345811584132206029e+00,4.026932466130649857e+01,6.239072037958828254e+00,3.892601989483972602e+01,2.456307743926874565e+01
1.142419722326697951e+01,1.305122821961009549e+02,8.886448564345849732e+00,7.896896808676441992e+01,4.464419592881461796e+01
1.385780875597480311e+01,1.920388635171719329e+02,7.259683910701157927e+00,5.270301048329325511e+01,4.639177362800626980e+01
7.345367705632249056e+00,5.395442673094517261e+01,6.288000480509299273e+00,3.953895004288517612e+01,2.699739211671964156e+01
1.084513009535584338e+01,1.176168467851930473e+02,5.834993989160340178e+00,3.404715485353730031e+01,3.455884685887657781e+01
6.441601741528835134e-01,4.149423299646732288e-01,2.849693280194194323e+00,8.120751791183947077e+00,5.332995681223310136e+00
7.902899785572012448e+00,6.245582502079415832e+01,7.557396156065896875e+00,5.711423665971959451e+01,3.182851562062013429e+01
2.375874828346182799e+00,5.644781199969003183e+00,2.373784816126591757e+00,5.634854353273157201e+00,8.315154881708227919e+00
1.800466282287923292e+01,3.241678833655695939e+02,3.639648138240748843e+00,1.324703857019934894e+01,5.002662722054392930e+01
1.693344550195800124e+01,2.867415765677816921e+02,7.338014273786381381e+00,5.384645348229267370e+01,5.525587532568997773e+01
1.491594709792864037e+01,2.224854778282058305e+02,7.398858004833206437e+00,5.474309977568441354e+01,4.962827186939615842e+01
1.518251293093690002e+01,2.305086988980661715e+02,6.785381243470479440e+00,4.604139861924098653e+01,4.873562613888547901e+01
3.381928859515603847e-02,1.143744281082451292e-03,6.782195193435645031e+00,4.599817164186156759e+01,1.234927919155862774e+01
6.658648515251681665e+00,4.433760004966342194e+01,3.832051685007598074e+00,1.468462011656957245e+01,2.009044657898734343e+01
9.297587175447700858e+00,8.644512728504955135e+01,2.949888988359629316e+00,8.701845043645397126e+00,2.508372738514135847e+01
4.776074373968787867e+00,2.281088642568134972e+01,3.287656221475717899e+00,1.080868343060799397e+01,1.479211002742842673e+01
1.693526485222290034e+01,2.868031956149363282e+02,1.834480483337248558e+00,3.365318643745264904e+00,4.432618702886119877e+01
5.314481128404842103e+00,2.824370966417120243e+01,5.558857950843377083e+00,3.090090171765463012e+01,2.045577031820354463e+01
1.177324000848433627e+01,1.386091802973762412e+02,5.088992046740409059e+00,2.589784005178713855e+01,3.538364265251444607e+01
1.586935602165020676e+01,2.518364605418856854e+02,6.608139957980601054e+00,4.366751370425986067e+01,5.019797836853465611e+01
1.441176058848240871e+01,2.076988432597348151e+02,7.885916028600470362e-01,6.218767161013781797e-01,3.584863817572252742e+01
1.871348398812821046e+01,3.501944829739309171e+02,5.135698140444118209e+00,2.637539538976117370e+01,5.510456494582327736e+01
6.694009891292509451e+00,4.480976842472195187e+01,8.788628512853309260e+00,7.723999113693817264e+01,3.270822153400148125e+01
1.782602613926803414e+01,3.177672079178672107e+02,1.574902441118268825e+00,2.480317699040281987e+00,4.661106238226712151e+01
1.108714941026670964e+01,1.229248820455774478e+02,7.850790272436234396e+00,6.163490790177940681e+01,4.067176619188014541e+01
1.900978479617425609e+00,3.613719179968578832e+00,3.991215620892186955e+00,1.592980213245380483e+01,9.938097216340517903e+00
6.569637785053861201e+00,4.316014062680740437e+01,8.838141315175660040e+00,7.811274190701495002e+01,3.244528776890869892e+01
1.017689270147439551e+01,1.035691450573228138e+02,2.282152940111568995e+00,5.208222042059878376e+00,2.635876811894194560e+01
