# feature1,feature2,output
1.583926348822564023e+01,1.997699080558473739e+01,5.008469786633694412e+02
9.215677570287355991e+01,5.531076773555633963e+01,8.516757542739859446e+02
3.880974853474319275e+01,3.627944395317344117e+01,8.579103037989065115e+02
6.407821147667547734e+01,3.251710894355722559e+01,8.916092361427720334e+02
6.642516401677822202e+00,2.200062376620888216e+01,3.969797118216799845e+02
5.655546848379549374e+01,2.245402301225266584e+01,8.002991263781932503e+02
6.431156903264296432e+01,1.545345875312974471e+01,7.185758428028674416e+02
5.355971061325480775e+01,8.167730843509093575e+01,9.282328587798161834e+02
4.851714716866777621e+01,1.173051000102472941e+01,6.540854625679984338e+02
7.790640220515675196e+01,4.924352236896410062e+01,9.387806377976410204e+02
6.731876216754497477e+01,9.786455204536636643e+01,7.910611521075728660e+02
5.838186455509941197e+00,4.198074646702293222e+01,5.421453325784895014e+02
6.180836882953932587e+01,2.445509803776372237e+01,8.220652852513524067e+02
4.268942482846389908e+01,4.636407292801499835e+01,9.318576498388285927e+02
8.250860177301883880e+01,5.838548971773960261e+00,5.165771460519545144e+02
3.136604182091474868e+01,4.763175974651764477e+01,8.633660223949149213e+02
5.978091702866570500e+01,1.735838098352796521e+01,7.445268974258099206e+02
7.932304297481769595e+01,6.860909295668206198e+01,9.372126499445720356e+02
5.559539604049936656e+01,8.494997402141783027e+01,9.098873597369532717e+02
4.118341771474093349e+01,9.039126458328150093e+00,5.853137839260850797e+02
3.054292419427475735e+01,2.236698002977216504e+01,6.790818125930138649e+02
6.281470779513714575e+01,6.683202191242428114e+01,9.924376687495741862e+02
4.563354241817783219e+01,2.855290163101969014e+01,8.321004726731316623e+02
7.631306512486592908e+01,5.473874547893699116e+01,9.588164141890259771e+02
4.037572193318428049e+01,6.404653072206727416e+01,9.436797089418706719e+02
1.527426546397338036e+01,4.900511678217688427e+01,7.019485138562282600e+02
3.893870520693354109e+01,1.538811124999923763e+01,6.580212122328709938e+02
9.799175378929658109e+01,6.350908706120836911e+01,7.955030125309662026e+02
6.979199711814483464e+01,1.698998755177647624e+01,7.266213464977416834e+02
5.868015190605627396e+01,5.751153568380448178e+01,9.989967764697195207e+02
8.964997546693899722e+01,4.770522400483096703e+01,8.552971792942719276e+02
9.927519767993693733e+01,9.103472772410843561e+01,6.479155253005839086e+02
1.378372495232368422e+01,4.460737046628698721e+01,6.665842584635573758e+02
9.768832792497805784e+00,5.545309140314951435e+01,6.425533552315899897e+02
2.578873503391733024e+01,6.066139466636486333e+01,8.355395154494051440e+02
8.619107547417273452e+01,8.862399199649772186e+00,5.361250615970221816e+02
6.743967848329475601e+01,2.756879933722675702e+01,8.444954038302153094e+02
3.817975935832995660e-01,8.955782264362454725e+01,3.777202211860438297e+02
7.971147037085638942e+01,7.924916821403992628e+01,8.934180213330292872e+02
6.119361642370792254e+01,8.595913673234421992e+01,9.051927434233590475e+02
3.327215817345003046e+01,3.651040447270781186e+01,8.221456321603262722e+02
9.184727301876611705e+01,6.402502990142747308e+01,8.552736916401710232e+02
8.155341275478956220e+01,1.396143485780867444e+01,6.368952414819223122e+02
4.928822076655245610e+01,8.284564801930281419e+01,9.106233082428717580e+02
3.422149073849012524e+01,8.395272940917990923e+01,8.260635341632498694e+02
1.644458552362326742e+00,6.610246559520902565e+01,5.162244326783984434e+02
4.156634655209521156e+01,3.479060440757243100e+01,8.630235831539347373e+02
1.175707873177498364e+01,6.735414724479636561e+01,6.653774507585454785e+02
5.978060664996752394e+01,3.790514191854278181e+01,9.314870863276852333e+02
9.550348520656561391e+01,3.406460864327495131e+01,7.283927183022217378e+02
4.538109577773285608e+00,4.670451120244567988e+00,1.374517828127516168e+02
2.063213519415333508e+01,7.891385900196583236e+01,7.319880815561164127e+02
7.076803913594997830e-01,7.249698551133299418e+01,4.840162511906047484e+02
9.199013700747001110e+01,9.333160247363829853e+01,7.001091946200098164e+02
1.347584784718491946e+01,5.839545491902507734e+01,6.955119924496613066e+02
4.319586835969555239e+01,1.227419879192318497e+01,6.402641645719896815e+02
2.840788072729453262e+01,4.881862348845969990e+01,8.422529932286172425e+02
8.270424631401243687e+01,4.289822001983283428e+01,8.865473675976674031e+02
4.158266332948795707e+01,9.898981197621864681e+01,7.387572487201384774e+02
8.946268215112574751e+00,7.729891849020977190e+01,5.916864607969494045e+02
6.961775899473825291e+01,1.600525828657666239e+01,7.150542056527239083e+02
2.733956076537732471e+01,6.213208094309684526e+01,8.495388539855383669e+02
2.968252136752116499e+01,2.411560466439624051e+01,6.899222609348302058e+02
1.048884274687243945e+01,7.226570988013884289e+01,6.344069013298130812e+02
4.030186240344912108e+01,5.496645813384315460e+01,9.420117773907115861e+02
1.964101154582002096e+01,9.955920889618172964e+01,5.511996238673632433e+02
3.608028451304802076e+01,2.086216969626263307e+01,7.043880784533500901e+02
9.186088597459703919e+01,9.593527239761507985e+01,6.759197619706425257e+02
6.738937957764079556e+00,4.066207717071007721e+01,5.488217932455382879e+02
5.991311440773159092e+01,7.864636492488612873e+01,9.512406573290143115e+02
1.706821193096597256e+01,5.962206289175134799e+01,7.410233962935287764e+02
9.304612769783587112e+01,6.881838594945809007e+01,8.356853597989251057e+02
2.491023817606858870e+01,4.794603870815535629e+01,8.066208545896025726e+02
8.703040228097380293e+01,1.713527492501566485e+01,6.391542646837568782e+02
3.011835626191566817e+01,9.033364083509030706e+01,7.452737221919392141e+02
7.909234414917827394e+01,5.708918961227185918e+01,9.476850997476275325e+02
5.525580755735408900e+01,2.174211710863773561e+01,7.912179612887093754e+02
5.328629114462578542e+01,4.802805304246219009e+01,9.736306341912558082e+02
8.673995789302378512e+01,7.163154132840573141e+01,8.805926928492066281e+02
2.907799119053111525e+01,7.907291187704326774e+01,8.145824709581562502e+02
5.506148454671124881e+01,7.545170493944809209e+01,9.631249183302526262e+02
8.252318813219889648e+01,9.217792097363467008e+01,7.832708413867057970e+02
2.899230040361202754e+01,6.398432238017427665e+01,8.627369770884565696e+02
2.800689513423448851e+00,3.209343034649262449e+01,4.307749932087675120e+02
8.493995345227021687e+01,3.792214942276490319e+01,8.441719548216959765e+02
3.266633538520971314e+01,1.173622184244340616e+01,5.676811420510913422e+02
4.741551634253331571e+01,2.268784710179294617e+00,5.093858254513734209e+02
8.731113398560186312e+00,4.794680137641654483e+01,6.102342329602533937e+02
6.628814484224764669e+01,6.838212619225782873e+01,9.846786068119332640e+02
5.235890462928368549e+01,4.727344667299238523e+00,5.624901434796840931e+02
7.239899194875391686e+01,8.301167861335824227e+01,9.040723730872362012e+02
1.504272654844152157e+01,5.919275931227503662e+01,7.159299564563883678e+02
4.396074433105279411e+01,2.949619464920577627e+01,8.331652355956497331e+02
3.259127203187765076e+01,3.865373645196946484e+01,8.304719299310559109e+02
7.588803352497511412e+01,4.929416073286297006e+01,9.485208343855398425e+02
6.521423556217260398e+01,5.014052984349945064e+01,9.826269324274584278e+02
3.052222681625005407e+01,3.097397653964737430e+01,7.595535050168851967e+02
7.382664136797465915e+01,2.275179710628234631e+01,7.782259158900028524e+02
5.451533324533664882e+01,8.025081296317203794e+00,6.161804972754291612e+02
3.798387888653525835e+01,3.433556767923248998e+01,8.394014158170349447e+02
7.232849516409034507e+00,1.418057238178779222e+01,3.136541065230188678e+02
2.323565476021710552e+01,3.514633830077363541e+01,7.233073730463465836e+02
2.582548291210679992e+01,7.986822681960251202e+01,7.804693085328889310e+02
9.363656365031546969e+00,1.425131013532766566e+01,3.455341810181053575e+02
7.210774597819793996e+01,9.756945921562679302e+01,7.811133859398515824e+02
7.483949998765658052e+01,6.297929272527164812e+01,9.679119398397499481e+02
1.732490010416917059e+01,8.809206470280392409e+01,6.332085119429480073e+02
9.837138189779514619e+01,1.220525622625692108e+01,4.720762846390400682e+02
4.746969972643907454e+01,9.026343684675981649e+01,8.493091851607974831e+02
5.962841085356561877e+01,9.446565294489120390e+01,8.331259568199330943e+02
2.156759016634774895e+01,2.211473823036092057e+01,5.907577810338725612e+02
7.644381781822760047e+01,3.822641110858319990e+01,8.954679562031243449e+02
8.852763968522417315e+01,7.606799283578781967e+01,8.494325131865153935e+02
5.627618314030546998e+01,5.936000894907634162e+00,5.873225866801138864e+02
1.589871841905377003e+01,1.734755154309888070e+01,4.710285743550536495e+02
2.732449180433233948e+01,6.901041283822711137e+01,8.386278246250692519e+02
9.159129513609630635e+01,7.399438939688656092e+01,8.323060022448642030e+02
2.372077119085980179e+00,1.705208529998325506e+00,5.566367927672035876e+01
2.563325110525251915e+01,4.413543948488103297e+01,7.987259232161908358e+02
6.024214922320712162e+01,7.516129005956490516e+01,9.677943757552507122e+02
9.650066336250685595e+01,2.681886108477977615e+01,6.580932274032516034e+02
7.837187288286729370e+01,1.403319646174416846e+01,6.556775439235450449e+02
3.616461035771950350e+01,7.354907386175784723e+01,8.944538437366544485e+02
3.685849464673206199e+01,9.255648833012841692e+00,5.629025868415594687e+02
7.958516264627527903e+01,4.958825971498522733e+01,9.309597050103624269e+02
1.838119747339246146e+01,1.504250460543088508e+01,4.725540939214745890e+02
5.414040073187834423e+01,7.659730830153432635e+01,9.565662637308056446e+02
9.351704332738981407e+01,8.729394650010313228e+01,7.374995349799937685e+02
7.048481757117804136e+01,7.423300466799005903e+01,9.561861552173969585e+02
6.040113299990233031e+01,7.763930971342932708e+01,9.563553406387713949e+02
3.629594828060162826e+01,2.333069793378321677e+01,7.321346923521382450e+02
6.724291515806518760e+01,5.622429700145027454e+01,9.907345720528012407e+02
4.102690004479448049e+01,2.611208203558657015e+00,4.865887318399156243e+02
5.747617512629016545e+01,1.243475493248643637e+01,6.812100459765587175e+02
7.827438714949319376e+01,5.171856977352939566e+01,9.435323177686818781e+02
6.472361201598360481e+01,3.576737962239673330e+00,5.494963300815093135e+02
4.717763086674936801e+01,5.554955317862598463e+01,9.742184175062533313e+02
7.781250816334406295e-01,5.829079719889318056e+00,9.467441252094224069e+01
9.167752205449350811e+01,9.160687776097844903e+01,7.186494728039980373e+02
4.135145243732737441e+01,4.485652624948118472e+01,9.189967540588129395e+02
5.194154107646286178e+01,2.746030636594214513e+01,8.421566768352674899e+02
6.894478345883088366e+01,3.812893952094904648e+01,9.216309145586586737e+02
5.074475569024531296e+01,1.007677634826141855e+01,6.377542323752212496e+02
9.998295241462557215e+01,9.721810377886910715e+01,5.807105908174514752e+02
9.454394543456757560e+00,9.645459824246216840e+01,4.542119490581659988e+02
4.144032798813860552e+01,2.458561862003094589e+01,7.754098000952628809e+02
1.745711650546484250e+01,9.745818156887912664e+01,5.484962159989702286e+02
4.172575698023012336e+01,9.753906161910830974e+01,7.551006217065919373e+02
2.165783469100301772e+01,2.624799968864062194e+01,6.333503472688711327e+02
6.933224697067380760e+01,6.555575838728108806e+01,9.835321452099383350e+02
6.155334365134726227e+01,8.123526962311022004e+00,6.215065934888722268e+02
4.313147509072479124e+00,9.154910084052191976e+00,2.008621054330182574e+02
3.680630948814525283e+01,9.978611046007618768e+01,7.020043045229608651e+02
5.684301457246026246e+01,6.807044920111482611e+01,9.895562775671793361e+02
2.511713667399955341e+01,4.342261467540834730e+01,7.904517926155820078e+02
6.966513184570487738e+01,3.306172480297082927e+01,8.849827047059021652e+02
5.899566955823337366e+01,1.224572006478869035e+01,6.794308999269484275e+02
6.450910281786876510e+01,4.912899276652341740e+01,9.806431754288487355e+02
2.965912294014919581e+01,3.396965936606246572e+01,7.754790081524239440e+02
1.829233989265132010e+01,1.647745590511405922e+01,4.893593047872919897e+02
6.185355958961488199e+01,6.307041896620999921e+01,9.983040060661603547e+02
1.341866937517369784e+01,4.190107322133533785e+01,6.490827171092497565e+02
8.747425321232407214e+01,1.212248586374483672e+01,5.718178531203055854e+02
9.764152038977955783e+01,9.313483343303920492e+01,6.466356335282516739e+02
5.524640506145184204e+00,6.902385335037118352e+01,5.715502620296815621e+02
4.413605093780936528e+01,5.686190744002581710e+01,9.633542555887827348e+02
2.811256827275332526e+01,6.648284287399501125e+01,8.512838169133765405e+02
9.432054673012244450e+01,5.853875002971629016e+01,8.342481935165521918e+02
1.000360942825461130e+01,7.868452391793138645e+01,5.996962654213173209e+02
5.091239403659508866e+01,5.871370270298371707e+01,9.882715127195903051e+02
3.418620279038289311e+01,4.549095741877104615e+01,8.768613820490547823e+02
1.707050874459732270e+01,8.705876161895749021e+01,6.381576359492113397e+02
9.117661331531358826e+01,6.600288205523008855e+01,8.584269578392926405e+02
9.587942850128126793e+01,5.099010541434445543e+01,8.077562539576923655e+02
7.245183031456025446e+01,4.148201618634436016e+01,9.301190434437778549e+02
7.659324153245320588e+01,7.760866752410039737e+01,9.178290353375443829e+02
7.936286811088668003e+01,3.200843977507851434e+01,8.372824377396079853e+02
5.034330468533987357e+00,3.270889453743499331e+01,4.707650459457843795e+02
3.453065588619730164e+01,3.929442666852867205e+01,8.486732678524781477e+02
2.878862864920068887e+01,4.933307176788481740e+00,4.369662231149391687e+02
4.228096387526358413e+00,5.822758954736498538e+01,5.624628884530129653e+02
7.908392280035025479e+00,3.724957975354448170e+00,1.735702719925394604e+02
4.531721216704486466e+01,3.209437686830518288e+01,8.603536969977816398e+02
2.717174580358757652e+01,5.602118024071719304e+01,8.464078850607269260e+02
8.790083719021129127e+01,1.713927497634618646e+01,6.324817948701725072e+02
4.043675096163568128e+00,1.071649408079852250e+01,2.186110388750111895e+02
2.714747614861667824e+00,9.120563727863751069e+01,4.019810196346535918e+02
2.650387301729292133e+01,3.675621439651018107e+01,7.664668772148966127e+02
5.524446528356726560e+01,9.229180065191727067e+01,8.503645726923339225e+02
8.055429245812129579e+01,9.896654581624552804e+00,5.878790082183677441e+02
3.952327695586803458e+01,1.795055053607178408e+01,6.926472596175993885e+02
3.582404908655077236e+01,7.563356460719316487e+01,8.836053027297626841e+02
5.392337517500995858e+01,9.984144141199600142e+01,7.718078524663055759e+02
8.859009941919141795e+01,2.198959661456313341e+01,6.821430275459832728e+02
1.270678396976028246e+01,3.875297068223493291e+00,2.429759477878350253e+02
7.148325271292047489e+01,8.331084979099202315e+00,6.063318343995094892e+02
6.696019482586480365e+01,7.398109920844024145e+01,9.658276695643544372e+02
7.009171059223106681e+01,7.530240051454832440e+01,9.528835585062079190e+02
4.244734738301687571e+01,5.915149625991612226e+01,9.567054128685924752e+02
1.815147330133797254e+01,2.046583102796834908e+01,5.342664506395935859e+02
9.330354935765848268e+01,3.586547952693003083e+01,7.623432616347425892e+02
5.696069004774207301e+00,5.585795546045625315e+01,5.832055412202628304e+02
7.980579298790139831e+01,9.811499329370126077e+01,7.407787001163317200e+02
9.183367221451439377e+01,2.969042390263042464e+01,7.285457718725208451e+02
4.325223715962457049e+01,2.052876784938550969e+01,7.417002601941206876e+02
6.946449559469029111e+01,7.300271065841383233e+01,9.637570036292429450e+02
2.982708894914640751e+01,6.776543399086653707e+00,4.739821983085338957e+02
9.926878431975180206e+01,1.533492075785689579e+01,5.029560837098966886e+02
2.395299504177587124e+01,1.185481581625962377e+01,4.916638198605344883e+02
3.502988058562807083e+01,7.087078387018142678e+01,8.958625755691215318e+02
1.415327836829249897e+00,4.404848626749897278e+01,4.819274423810175563e+02
1.413478986327154630e+00,1.019075831552870248e+01,1.689423799248098987e+02
7.276635333295084251e+01,4.823858512850473090e+01,9.577602916275816369e+02
3.575668355433715107e+01,1.903412193458598978e+01,6.816149486275440950e+02
3.135738347443721707e+01,7.434932690810336453e+01,8.558565872965176595e+02
3.652221704895406162e+01,6.593130635469360357e+01,9.176904657372524525e+02
6.616950058311795146e+01,6.358434772760668352e+01,9.929561629460862378e+02
7.335536772666806371e+01,5.911870554366610264e+01,9.749320464828781496e+02
3.697474616335126996e+01,4.897676023557907854e+01,9.085137684777251934e+02
9.266583741336769720e+01,8.990728743955462221e+01,7.244063716161615503e+02
7.047934399810509376e+01,8.381490593329917260e+01,9.049587284476695004e+02
3.593778341765315787e+01,5.340723412801987280e+01,9.126207861069407272e+02
1.148636071453998930e+01,3.974711536912405307e+01,6.116434428920865685e+02
5.366915780749778975e+01,2.478516141304898390e+00,5.294100228590326651e+02
6.406009608200915295e+01,4.069341296970308974e+01,9.454026760734498112e+02
4.962268972808887213e+01,7.017312419048184324e+01,9.704287671104121955e+02
9.205024916444138228e+01,4.719786774192954226e+01,8.326911042594259698e+02
7.869607126976177369e+01,2.906007974947959482e+01,8.164272786890396674e+02
1.741041358076532575e+01,6.940656440056781662e+01,7.327199011022782997e+02
9.339656371359620834e+01,4.057042382977195416e+01,7.902810085561695814e+02
1.221224723599935125e+01,4.431412369173393273e+01,6.445392353360475681e+02
9.532656121483961442e+01,4.552273820572072793e+01,7.952401699938167212e+02
8.544031582380932832e+01,7.427169159424522604e+01,8.805121882627466903e+02
9.633947183986201424e+00,4.407601303352225131e+01,6.079101975342409787e+02
9.967356027515477024e+01,2.085266667000974650e+01,5.634666973373451810e+02
8.909052759678705513e+01,3.469578954483142041e+01,7.911632985049994886e+02
3.064268783528235573e+01,8.322904442511112677e+01,8.031278501905394478e+02
4.406980754929283961e+01,3.673302731615836336e+01,8.883508201764494743e+02
3.502011944139500343e+01,3.505980111097873930e+01,8.249751670654742384e+02
2.199637624806440783e+01,4.836477600782562547e+01,7.780784384786960572e+02
2.243556465909003350e+01,9.209433083914742468e+00,4.391760637352883236e+02
9.816510071078143085e+01,5.873312435899515549e+01,7.951526232290217422e+02
2.389676027652445356e+01,9.332785545822815720e+01,6.607774058585454213e+02
9.750191444750521796e+00,2.799738545747213436e+01,5.012407272294872200e+02
7.656127969142434431e+00,1.287870794450877199e+01,3.029006892794536157e+02
8.240381774524855985e+01,8.008527603130299610e+01,8.728575877745089429e+02
5.047930579372753357e+01,2.332848247805059572e+01,7.983483685560141794e+02
4.159714361040237662e+01,5.741637866609842433e+01,9.515715671170241876e+02
2.571622914617172029e+01,6.881085674520555528e+01,8.239912320710556060e+02
2.754769751787084076e+01,7.201851595823828234e+01,8.317797798735055039e+02
2.123417458851181294e+01,6.337443425736503855e+01,7.872818962916601322e+02
3.224515118223499854e+01,8.356979219071280340e+01,8.137503455772010739e+02
2.599229821919979599e+01,4.233777818045803798e+01,7.937051566729001024e+02
7.608220502188170542e+01,1.761098783458713157e+01,7.111990990396876668e+02
4.228800566890720347e+01,5.917232136578618196e+01,9.559205035661344709e+02
9.844628448189483549e+01,6.910803014831657265e+01,7.806901329917196790e+02
6.898514274920708900e+00,5.736184658819233562e+01,6.027917636640017918e+02
9.244747033842824635e+01,7.560597111084467770e+01,8.178942978293588340e+02
4.641231431741971392e+01,1.227628974034676901e+01,6.540323105209890855e+02
1.402391790772010793e+01,9.933455848538208954e+01,4.855267190764166116e+02
2.338211639420449828e+01,6.792702987483680488e+01,8.028092155855948704e+02
8.940834557543658434e+01,8.472201875304429564e+01,7.926437805453863348e+02
5.139536672809322937e+01,1.434959390540478985e+01,6.967871392419638141e+02
9.345291374435407761e+01,9.087764453357787886e+01,7.088010747432896324e+02
2.353463561963503636e+01,4.512435936884278931e+01,7.821049262181935546e+02
7.133333532994983273e+01,1.269227951113738229e+01,6.674855491338541924e+02
5.045445837446082038e+01,4.285654991193932339e-01,4.884973421270147469e+02
3.312730104093412109e+01,4.275310634235457741e+01,8.567990838195759125e+02
3.544606669606365301e+01,8.779326420985135826e+01,8.067934872085222651e+02
2.512215216730566780e+01,8.213687405805427488e+01,7.602483817095416043e+02
7.678089060592255066e+01,3.812486019016358973e+00,5.167830520470655529e+02
8.493119691476724853e+00,7.222961377000378036e+01,6.061940450482014739e+02
2.386281253456622409e+01,6.308919651795849859e+01,8.152159877253761806e+02
9.102189394207475459e+01,3.181982621065360117e+00,4.110817442998462639e+02
7.240704902852989733e+00,8.081278445392240428e+01,5.479757404788091435e+02
8.349509994332306917e+01,7.543254885950361199e+01,8.890451453810761677e+02
7.437006924989694312e+01,6.843157908098925191e+01,9.610943703735584904e+02
4.867530062435118055e+01,2.771723710673203911e+01,8.355989010166597382e+02
1.724366071925640398e+01,7.023432818009480627e+01,7.284343186151037344e+02
8.158196302505848507e+01,4.138883995477504740e+00,4.960351739481708364e+02
8.287453734252243009e+01,5.907406823129127815e+01,9.264451276408074136e+02
3.599063280277272270e+01,2.656049397955955271e+01,7.619147275425445969e+02
1.539860611919428024e+01,5.133556505415776883e+01,7.099493806354734033e+02
9.215546264451305092e+01,8.384390786332971857e+01,7.748664173583132424e+02
6.102099453869988110e+01,7.186798999822207179e+01,9.801679742478631852e+02
1.363700371254852328e+01,2.352839969529685504e+01,5.110103140981553906e+02
1.418582279409022995e+01,7.588213900863361516e+01,6.696338062160708660e+02
3.539950516695650151e+01,3.413114629966950986e+01,8.209869656856582196e+02
7.951187862572859899e+01,8.890601746252616522e+01,8.291549095810150902e+02
3.904049640205781202e+01,7.014181762176140467e+01,9.239072831363574778e+02
6.012152941494450431e+01,1.122777190885031473e+01,6.657594788603247480e+02
9.096604129083117130e+01,2.720301667302360560e+00,4.041642264850895003e+02
3.977324253114586128e+01,4.048441626505473323e+01,8.890737573651895218e+02
8.592821218624794710e+01,7.996173691511610571e+01,8.496101075704400500e+02
6.415677811926713048e+01,8.039621384585301200e+01,9.392102836450710583e+02
7.276358477084052367e+01,5.798693529889887088e+01,9.766441883370243886e+02
5.937151418422582339e+01,6.731338951880702837e+01,9.925386518952349206e+02
7.645562031064145891e-01,4.022887850832098877e+01,4.519715773408136101e+02
7.563236567832780111e+01,6.913444916802819762e+01,9.540357248334115638e+02
8.882313409762176093e+00,5.288629794313570898e+01,6.257175388045504860e+02
6.565184450723371867e+01,2.714907262335175542e+00,5.343682861525909402e+02
7.194979065346262814e+01,7.240591042589296933e+01,9.584077804322776046e+02
8.752707454267020637e+01,7.335673428259163131e+01,8.685293986745793973e+02
8.727926262257544465e+01,3.630416388968797037e+01,8.165918624122850815e+02
5.902262128120436557e+01,8.201274373734059964e+01,9.318686645385566862e+02
2.490858399129910339e+01,4.578045417220197066e+01,7.986071160864795502e+02
3.596876651933200719e+01,5.519454265531631165e+01,9.156937052192423607e+02
1.266280396851137091e+01,7.994913527357618932e+01,6.292096433839345764e+02
2.751813266470926056e+00,5.581293180778899199e+01,5.369881218060797892e+02
3.692606672019327352e+00,9.287899503462652717e+01,4.025209157579532189e+02
8.847909282128269126e+01,7.803809248154669476e+00,5.031677180724842060e+02
8.918906584359574197e+01,4.426370949214922490e+01,8.455494776544073829e+02
2.912458394572381337e+01,5.235156236040266009e+01,8.578964758731924576e+02
1.082899975248276014e+01,8.277965919563328612e+01,5.873342070393537142e+02
7.035559274128021912e+01,6.293472698345852478e+01,9.838282119471327860e+02
3.048582740843206551e+01,7.362106956309747829e+01,8.515952428575884596e+02
7.196748343897904476e+01,1.890310526736212893e+01,7.425844161546255009e+02
7.290128599505403884e+01,1.726170079817655889e+01,7.199784138491048679e+02
4.442426666621586406e+01,7.351644831563579885e+01,9.403328531196945050e+02
2.245766672561006061e+01,7.488809713286080694e+01,7.708497501802411307e+02
6.862218372221447282e+01,1.773649090285166352e+01,7.385966572015754537e+02
1.375793150714935642e+01,7.896067524860761466e+01,6.490202261084159545e+02
9.991280426390858338e+01,4.834310830913991452e+01,7.570985237783658022e+02
5.178960911860288263e+01,3.254184878656587188e+01,8.846629143827414055e+02
7.396081925544699232e+01,2.193941340888994063e+01,7.691025389139424533e+02
7.314307828643511300e+01,6.663456777691689759e+00,5.759732648949026270e+02
2.583275151910013889e+00,2.965207980947024424e+01,4.072822334002269145e+02
4.745831483795893746e+01,1.385415374188002602e+01,6.786925380513649770e+02
7.337482317621469008e+01,7.967751860241389750e+01,9.205432462765837727e+02
4.333096078036528098e+01,1.845622778405305908e+01,7.184693116569637823e+02
9.510826119625249930e+01,4.767219609924710255e+01,8.054998472906880806e+02
5.324660744787287570e+01,6.983344913391253961e-01,4.994014862546693507e+02
7.827068135672837457e+01,9.246945154566425629e+01,8.050053168410237276e+02
3.020772643201682328e+01,7.365683363013509677e+01,8.491398636933436137e+02
9.141891487992268139e+01,2.725604302085927699e+01,7.106580532553119838e+02
6.410497125777328620e+01,3.221962096105090989e+00,5.446190430476391384e+02
6.414673962494883597e+01,9.944322085811006673e+01,7.790188772951433975e+02
2.859953229308153055e+01,7.902708133881270669e+01,8.106366316610882450e+02
6.663874262579093966e+01,9.272311797075160200e+01,8.434069533019883238e+02
5.935325060925067397e+00,1.615318991191501041e+01,3.190319104992049688e+02
3.677619101176910021e+01,9.906887946638515530e+01,7.097573950828461875e+02
2.688365802898752221e+01,9.459551559369067775e+01,6.777355025642326609e+02
8.215062840135300348e+01,4.917365906165526468e+01,9.146722120974388872e+02
6.627208833598720616e+01,2.124123767442025468e+01,7.834299327748694850e+02
9.037230318372024840e+00,1.373259782762592529e+00,1.519407807911809982e+02
6.552063192798492253e+01,5.100000079014840537e+01,9.844429525861067987e+02
2.484758866128263932e+01,1.957262377718199531e+01,5.967003665203217224e+02
5.171208569181351322e+01,1.766098804441016412e+01,7.384933181706800269e+02
2.840852744905181382e+01,7.687341027777220859e+01,8.198131380945228557e+02
3.704281709426837921e+01,1.680783270971363308e+01,6.638126665648037488e+02
3.496622340139211360e+01,2.324766522462061857e+01,7.221684985410867057e+02
6.739224841589081905e+01,7.673044393147351627e+01,9.530877889091160569e+02
8.156598846088202492e+01,3.525710497917400232e+01,8.486881029838240238e+02
6.509486241186783673e+01,3.928433131300616310e+01,9.361443948748726598e+02
9.762878223427068747e+01,7.223467067429125166e+01,7.800520801168740945e+02
2.127758160082107253e+01,5.487681320323157763e+01,7.856659382714672120e+02
9.066119266725897319e+01,2.653783234501700861e+01,7.105863025488155245e+02
9.623227228083227658e+01,2.250895682833322553e+01,6.180243240046924029e+02
1.412881173096246457e+01,6.523161198305807318e+01,7.005068219257501596e+02
6.259785380878638250e+01,6.164944374003281524e+01,9.987810115618569853e+02
5.222866302234658775e+01,4.891874260949315811e+01,9.743634292462957092e+02
9.692967805843045070e+00,4.082740608629244861e+01,5.927196020954356754e+02
7.323559035811368290e+01,1.797580156337008717e+01,7.272581142039923634e+02
4.354613861873409775e+01,6.773498003456920458e+01,9.536491257212331902e+02
9.095517521513902182e+01,7.431745309125026289e+00,4.770037284582822394e+02
7.294030325538834347e+01,2.322504118474969559e+01,7.864845060799132170e+02
7.346237948319114253e+01,1.193517553388176999e+01,6.499160176261211745e+02
2.260069877126139559e+01,3.265066708517166205e+01,6.983762286581389844e+02
6.701017224746124157e+01,7.634682222486054570e+01,9.556448240640727363e+02
7.153960632148638865e+01,5.936295385459913376e+01,9.813378802685485880e+02
9.053683033497864585e+01,5.377748273160651848e+01,8.635992368512160056e+02
8.864602299871526725e+01,7.650946746863594683e+01,8.464596288914617617e+02
1.304723268867978803e+01,1.309279684893064299e+01,3.809737080846273329e+02
8.579673762290052963e+00,6.014958276129603121e+01,6.284654993169644968e+02
3.836602286147471119e+01,7.033471614096943370e+01,9.193141066197227929e+02
9.909088598007147652e+01,3.735228400432214357e+01,7.132300642537605881e+02
1.870531405502799771e+01,4.133143447505774049e+01,7.114379421235096288e+02
9.245897368288504481e+01,3.824804440207135769e+01,7.855169723541603162e+02
7.567697417258935388e+01,5.666465540349649643e+01,9.640037002539596642e+02
8.385006296835165074e+01,9.907511562962547202e+01,7.055452091504503187e+02
7.928928223182045087e+01,9.287869537098117689e+01,7.958687496148581886e+02
6.535839588523606025e+00,6.109135098004353637e+01,5.981702242885016858e+02
6.705362273413939533e+01,5.731311513077600495e+01,9.921040055539561990e+02
1.805524997347698246e+01,2.135063060352999642e+01,5.428565207188141812e+02
9.919703736848589415e+01,2.318766932317588569e+01,5.936796744989462695e+02
8.388581171012175730e+01,6.848460834046388612e+00,5.228294379797143847e+02
3.355235323103556766e+01,4.658230201625256228e+01,8.764891559295895149e+02
2.024557405016788181e+01,2.072168381062956399e+01,5.611200170064752228e+02
