,weight,prod_distance,time_delivery,target
609,64.0,2631.0,6.0,724223.9479983787
610,1.0,2098.0,3.0,452759.44535776513
611,55.0,2098.0,9.0,668812.3653577651
612,64.0,2680.0,11.0,732729.6076797519
613,28.0,1772.0,10.0,603070.5133498312
614,1.0,2471.0,4.0,459439.0523521411
615,28.0,1783.0,10.0,601817.3058336186
616,82.0,1567.0,1.0,790552.2049412772
617,28.0,2471.0,5.0,580931.222352141
618,55.0,2476.0,14.0,675225.4987274453
619,1.0,2028.0,9.0,456562.4647340298
620,37.0,1797.0,2.0,635727.2081415536
621,46.0,2231.0,9.0,636006.8640008646
622,64.0,2471.0,10.0,701529.7823521411
623,1.0,2680.0,11.0,489751.2076797519
624,73.0,2231.0,2.0,714468.2340008646
625,46.0,1161.0,9.0,700220.6049294312
626,82.0,2163.0,2.0,735784.7925970787
627,82.0,2118.0,3.0,737462.7524994892
628,46.0,1459.0,4.0,702015.9839110986
629,73.0,2631.0,11.0,746501.7379983788
630,55.0,1237.0,6.0,734827.30180528
631,1.0,1346.0,6.0,519605.07695046376
632,28.0,2231.0,7.0,569869.2840008646
633,73.0,2105.0,11.0,716999.0537311212
634,73.0,2476.0,5.0,725738.1787274452
635,28.0,1335.0,9.0,640674.1153672726
636,37.0,2105.0,13.0,607089.2537311212
637,46.0,1567.0,6.0,692617.0849412772
638,55.0,2700.0,5.0,711750.1314326305
639,55.0,1783.0,13.0,696339.7158336187
640,46.0,1284.0,2.0,707701.6918735134
641,46.0,2680.0,1.0,678967.207679752
642,64.0,1284.0,2.0,762292.8118735134
643,73.0,2796.0,2.0,783445.8012148325
644,37.0,1284.0,8.0,675492.1318735133
645,64.0,2416.0,1.0,697645.5723281042
646,37.0,1161.0,6.0,668967.1149294311
647,82.0,2476.0,14.0,744312.0187274452
648,37.0,1346.0,5.0,675564.6369504638
649,55.0,2028.0,14.0,672190.5847340297
650,55.0,1335.0,4.0,736281.5653672726
651,64.0,1567.0,2.0,747547.1449412772
652,46.0,2043.0,1.0,644059.7027244101
653,55.0,1284.0,6.0,736167.2518735133
654,37.0,1804.0,2.0,634939.5718136714
655,10.0,1804.0,7.0,521889.4918136714
656,73.0,1783.0,6.0,746385.6558336186
657,55.0,1237.0,9.0,734422.30180528
658,19.0,2416.0,8.0,538221.3723281042
659,55.0,1284.0,8.0,735915.2518735133
660,73.0,1284.0,8.0,784674.3718735133
661,55.0,2163.0,6.0,666494.7825970788
662,10.0,2471.0,12.0,501727.4423521411
663,73.0,1459.0,2.0,779683.9139110985
664,28.0,1284.0,2.0,641446.5718735134
665,37.0,2118.0,4.0,607836.6524994893
666,10.0,2098.0,1.0,496238.26535776514
667,73.0,1783.0,2.0,746673.6558336186
668,46.0,1772.0,5.0,670088.4733498312
669,55.0,2416.0,6.0,671391.1323281042
670,64.0,2796.0,5.0,760199.1612148324
671,10.0,2074.0,1.0,497599.88123694714
672,28.0,2043.0,4.0,577532.9627244101
673,64.0,1928.0,3.0,708271.8691183892
674,37.0,1783.0,8.0,636771.7758336186
675,28.0,2631.0,5.0,602991.7879983787
676,28.0,1467.0,12.0,634009.2902069426
677,73.0,2105.0,12.0,716792.0537311212
678,64.0,1797.0,3.0,722081.3981415535
679,55.0,1335.0,7.0,735984.5653672726
680,55.0,2043.0,1.0,672881.5727244101
681,1.0,2074.0,13.0,452683.2212369471
682,82.0,1335.0,13.0,803683.0153672725
683,19.0,2501.0,3.0,546658.9799192636
684,55.0,2476.0,6.0,676665.4987274453
685,82.0,2913.0,10.0,836034.9104500827
686,82.0,2680.0,4.0,776853.007679752
687,55.0,1772.0,8.0,698534.9533498312
688,64.0,2105.0,12.0,693796.6037311212
689,64.0,2028.0,13.0,698338.1047340297
690,19.0,1161.0,9.0,596497.1349294311
691,46.0,2936.0,14.0,744337.0108572766
692,64.0,1467.0,9.0,755488.4102069426
693,37.0,2118.0,9.0,607251.6524994893
694,46.0,2074.0,9.0,641338.5212369472
695,64.0,2796.0,2.0,760388.1612148324
696,64.0,1346.0,7.0,761626.0569504637
697,82.0,2680.0,8.0,776421.007679752
698,19.0,2043.0,5.0,539882.0927244101
699,10.0,2231.0,7.0,491779.7040008646
700,82.0,2501.0,4.0,748637.6099192636
701,37.0,2231.0,7.0,604540.0740008645
702,55.0,1346.0,10.0,735323.9169504638
703,19.0,2476.0,13.0,542529.1387274452
704,1.0,1772.0,8.0,482010.07334983116
705,19.0,2231.0,4.0,532579.4940008646
706,55.0,2043.0,9.0,672161.5727244101
707,10.0,1459.0,13.0,556401.7439110986
708,82.0,2074.0,2.0,739834.1612369472
709,37.0,2231.0,9.0,604252.0740008645
710,82.0,2028.0,11.0,741831.1447340297
711,55.0,2098.0,1.0,669532.3653577651
712,28.0,2488.0,1.0,582905.0124644242
713,64.0,2043.0,5.0,698571.4427244101
714,10.0,2700.0,11.0,537321.1314326305
715,28.0,2105.0,2.0,573914.8037311212
716,55.0,2231.0,6.0,665250.6540008646
717,10.0,1772.0,5.0,525738.5533498311
718,1.0,1928.0,6.0,465524.22911838925
719,10.0,1734.0,1.0,530319.0766874629
720,46.0,2028.0,10.0,644234.0647340297
721,73.0,1797.0,7.0,744689.1281415536
722,82.0,1467.0,6.0,798853.4702069425
723,10.0,1734.0,10.0,529428.0766874629
724,28.0,1284.0,8.0,640906.5718735134
725,28.0,2105.0,4.0,573806.8037311212
726,73.0,2098.0,4.0,718303.0053577651
727,37.0,1783.0,13.0,635826.7758336186
728,10.0,1783.0,1.0,524699.3658336187
729,37.0,2700.0,7.0,650856.1314326305
730,37.0,1467.0,9.0,669178.3202069426
731,46.0,1467.0,9.0,700864.3502069425
732,10.0,1161.0,2.0,556783.6449294311
733,55.0,2476.0,4.0,676845.4987274453
734,28.0,2098.0,3.0,574231.905357765
735,19.0,2135.0,13.0,533479.8079669729
736,82.0,2118.0,12.0,736247.7524994892
737,1.0,1284.0,2.0,520193.8918735134
738,73.0,1567.0,7.0,770089.1749412772
739,55.0,2028.0,10.0,673054.5847340297
740,55.0,1928.0,9.0,681728.3491183892
741,64.0,2700.0,8.0,737364.1314326305
742,1.0,2163.0,12.0,448786.76259707875
743,19.0,2098.0,10.0,535838.0853577651
744,46.0,2936.0,5.0,745876.0108572766
745,64.0,1772.0,2.0,724956.4333498311
746,1.0,1567.0,6.0,504981.9349412772
747,46.0,1459.0,7.0,701718.9839110986
748,37.0,2680.0,10.0,646281.007679752
749,73.0,2631.0,9.0,746861.7379983788
750,82.0,2913.0,5.0,836709.9104500827
751,46.0,1335.0,11.0,706578.4153672726
752,1.0,2118.0,1.0,451833.1724994892
753,19.0,2700.0,3.0,578874.1314326305
754,82.0,1783.0,2.0,766724.1258336187
755,82.0,1335.0,2.0,805168.0153672725
756,82.0,1804.0,2.0,764361.3718136714
757,73.0,2501.0,11.0,727577.5199192637
758,46.0,1804.0,4.0,666547.9318136714
759,37.0,2074.0,9.0,609597.8612369471
760,19.0,2028.0,7.0,540735.5047340296
761,82.0,1237.0,6.0,803579.29180528
762,46.0,2163.0,13.0,636465.1125970788
763,73.0,2471.0,7.0,725017.172352141
764,64.0,1797.0,1.0,722153.3981415535
765,46.0,2074.0,4.0,641923.5212369472
766,64.0,2135.0,7.0,693290.5579669729
767,46.0,2163.0,5.0,637761.1125970788
768,55.0,1567.0,13.0,720199.1149412772
769,37.0,2043.0,4.0,612186.8327244101
770,73.0,2098.0,14.0,716683.0053577651
771,10.0,2028.0,14.0,498927.98473402974
772,64.0,2028.0,7.0,699418.1047340297
773,55.0,2471.0,9.0,675756.3923521412
774,64.0,1237.0,14.0,759220.6318052801
775,46.0,2488.0,2.0,649349.8524644242
776,64.0,2074.0,6.0,696476.8412369471
777,1.0,2043.0,4.0,456075.35272441007
778,28.0,2631.0,7.0,602775.7879983787
779,10.0,1731.0,6.0,530349.3921824719
780,19.0,1797.0,3.0,563502.7481415536
781,10.0,2631.0,1.0,525046.2079983788
782,73.0,1284.0,12.0,783954.3718735133
783,73.0,2476.0,8.0,725387.1787274452
784,55.0,2416.0,2.0,671679.1323281042
785,64.0,2700.0,7.0,737499.1314326305
786,73.0,2488.0,1.0,727214.6124644242
787,82.0,1731.0,9.0,771958.712182472
788,73.0,2043.0,3.0,721705.3127244101
789,73.0,2105.0,9.0,717359.0537311212
790,28.0,2913.0,7.0,671840.8904500827
791,37.0,1335.0,12.0,674697.2653672725
792,46.0,2028.0,14.0,643370.0647340297
793,82.0,2700.0,14.0,779358.1314326304
794,19.0,2501.0,6.0,546415.9799192636
795,37.0,2135.0,11.0,606152.1079669729
796,19.0,2796.0,12.0,600099.9612148325
797,46.0,1335.0,1.0,707658.4153672726
798,19.0,2231.0,6.0,532399.4940008646
799,28.0,2796.0,2.0,638997.6012148325
800,55.0,2028.0,7.0,673513.5847340297
801,37.0,1335.0,14.0,674229.2653672725
802,37.0,1804.0,10.0,634075.5718136714
803,1.0,2028.0,13.0,455770.4647340298
804,1.0,1346.0,11.0,518840.07695046376
805,10.0,2913.0,1.0,594060.5504500828
806,19.0,2028.0,8.0,540600.5047340296
807,28.0,2074.0,4.0,575526.2012369471
808,64.0,1772.0,1.0,724983.4333498311
809,19.0,2913.0,7.0,634192.7204500827
810,55.0,2098.0,2.0,669505.3653577651
811,82.0,2028.0,7.0,742479.1447340297
812,64.0,1731.0,9.0,728951.1321824719
813,10.0,2074.0,3.0,497527.88123694714
814,19.0,2105.0,8.0,535799.3537311212
815,1.0,1731.0,2.0,487263.60218247195
816,46.0,2231.0,14.0,634971.8640008646
817,73.0,2700.0,10.0,760089.1314326304
818,28.0,1797.0,14.0,599367.4781415536
819,55.0,2913.0,11.0,766641.4004500827
820,55.0,1928.0,11.0,681368.3491183892
821,19.0,2135.0,8.0,534424.8079669729
822,64.0,2913.0,1.0,793705.5704500827
823,55.0,2043.0,6.0,672566.5727244101
824,73.0,1237.0,6.0,783577.9618052801
825,10.0,1783.0,10.0,523808.3658336187
826,1.0,2105.0,11.0,451387.45373112115
827,37.0,1772.0,9.0,637870.9933498312
828,1.0,1161.0,13.0,511976.15492943116
829,10.0,2028.0,5.0,500466.98473402974
830,64.0,1731.0,5.0,729455.1321824719
831,73.0,2231.0,9.0,713775.2340008646
832,73.0,2028.0,6.0,722523.6247340296
833,37.0,1783.0,3.0,637266.7758336186
834,64.0,1161.0,13.0,753997.5849294312
835,1.0,1797.0,9.0,479011.2881415536
836,73.0,2796.0,11.0,782392.8012148325
837,10.0,2936.0,3.0,601251.0508572765
838,64.0,1783.0,7.0,723302.1858336186
839,73.0,2700.0,4.0,760845.1314326304
840,55.0,1161.0,14.0,727928.0949294312
841,64.0,1928.0,14.0,706588.8691183892
842,55.0,1734.0,14.0,701694.3766874628
843,37.0,2416.0,9.0,610359.2523281042
844,37.0,1237.0,11.0,673647.64180528
845,37.0,2913.0,13.0,705493.0604500828
846,19.0,2476.0,1.0,544041.1387274452
847,73.0,2118.0,7.0,717022.1324994892
848,28.0,2118.0,3.0,573239.0324994893
849,64.0,2098.0,12.0,694156.1853577651
850,28.0,2043.0,11.0,576587.9627244101
851,64.0,2118.0,13.0,692945.5124994892
852,82.0,1772.0,5.0,767782.3933498312
853,46.0,2471.0,14.0,645861.0023521412
854,10.0,2936.0,1.0,601323.0508572765
855,28.0,2488.0,2.0,582878.0124644242
856,1.0,1335.0,6.0,519812.66536727257
857,37.0,2488.0,9.0,616878.9324644243
858,73.0,1161.0,10.0,777529.0749294312
859,64.0,1237.0,10.0,760084.6318052801
860,19.0,1928.0,11.0,548626.2691183892
861,64.0,2476.0,13.0,701413.3387274452
862,37.0,1237.0,9.0,674007.64180528
863,19.0,1731.0,8.0,570555.182182472
864,1.0,2416.0,12.0,453546.4923281041
865,19.0,1928.0,14.0,547951.2691183892
866,55.0,2631.0,2.0,698553.1579983787
867,46.0,1797.0,14.0,665714.9381415535
868,73.0,1772.0,12.0,746661.9133498312
869,10.0,2118.0,14.0,493486.7924994892
870,1.0,2700.0,11.0,493860.1314326305
871,46.0,1237.0,5.0,706176.9718052801
872,10.0,1237.0,1.0,562235.65180528
873,1.0,2135.0,3.0,451015.5079669729
874,10.0,2074.0,7.0,497167.88123694714
875,37.0,2105.0,14.0,606846.2537311212
876,55.0,2118.0,11.0,667464.8924994892
877,64.0,1467.0,11.0,755128.4102069426
878,19.0,2074.0,13.0,536576.5412369472
879,1.0,1734.0,5.0,486729.01668746286
880,55.0,1567.0,4.0,721576.1149412772
881,28.0,2105.0,3.0,573869.8037311212
882,55.0,1928.0,7.0,682016.3491183892
883,28.0,2098.0,4.0,574168.905357765
884,82.0,1459.0,8.0,799165.2239110986
885,64.0,1797.0,11.0,721073.3981415535
886,73.0,2631.0,3.0,747509.7379983788
887,37.0,2028.0,5.0,613172.5447340297
888,46.0,2488.0,8.0,648809.8524644242
889,19.0,1731.0,13.0,569610.182182472
890,28.0,2631.0,1.0,603207.7879983787
891,37.0,2476.0,13.0,614830.8187274452
892,82.0,1928.0,9.0,750666.9091183891
893,46.0,1567.0,1.0,692932.0849412772
894,19.0,1734.0,4.0,570642.1366874628
895,82.0,2471.0,11.0,744481.562352141
896,73.0,1783.0,5.0,746484.6558336186
897,37.0,2416.0,3.0,611007.2523281042
898,64.0,2501.0,12.0,704339.4299192637
899,64.0,2231.0,2.0,691461.4440008645
900,10.0,1567.0,4.0,548520.9649412772
901,1.0,2476.0,6.0,459760.4587274453
902,73.0,2631.0,10.0,746690.7379983788
903,64.0,2700.0,4.0,737796.1314326305
904,46.0,2163.0,2.0,637950.1125970788
905,1.0,1237.0,9.0,518186.3218052801
906,10.0,1567.0,12.0,547368.9649412772
907,82.0,2680.0,1.0,776988.007679752
908,37.0,1567.0,6.0,660922.0549412773
909,28.0,2936.0,11.0,678459.5308572765
910,55.0,2700.0,9.0,711246.1314326305
911,73.0,2163.0,8.0,715160.1225970787
912,82.0,1346.0,1.0,804996.3369504637
913,73.0,2105.0,2.0,718052.0537311212
914,10.0,2488.0,1.0,504769.1724644242
915,19.0,1467.0,2.0,597751.2602069426
916,1.0,2231.0,5.0,448576.9140008646
917,46.0,1928.0,4.0,653501.8291183892
918,73.0,1346.0,7.0,784553.1969504637
919,46.0,2163.0,14.0,636222.1125970788
920,64.0,1772.0,7.0,724551.4333498311
921,64.0,1346.0,11.0,760978.0569504637
922,28.0,1237.0,14.0,638391.31180528
923,46.0,2631.0,13.0,668193.3679983787
924,73.0,2135.0,9.0,716000.707966973
925,19.0,2913.0,9.0,633904.7204500827
926,73.0,1284.0,9.0,784521.3718735133
927,37.0,2074.0,11.0,609237.8612369471
928,19.0,2135.0,14.0,533236.8079669729
929,10.0,1459.0,10.0,557022.7439110986
930,10.0,1467.0,1.0,557344.2302069425
931,55.0,1804.0,11.0,694403.2918136714
932,82.0,1237.0,2.0,803867.29180528
933,55.0,1928.0,10.0,681557.3491183892
934,46.0,2936.0,12.0,744805.0108572766
935,37.0,1346.0,4.0,675645.6369504638
936,73.0,2476.0,7.0,725522.1787274452
937,1.0,2501.0,8.0,462193.79991926363
938,28.0,1459.0,3.0,635792.3639110986
939,1.0,2098.0,5.0,452615.44535776513
940,82.0,1731.0,12.0,771391.712182472
941,1.0,2700.0,4.0,494805.1314326305
942,28.0,2501.0,4.0,584207.0699192637
943,55.0,2043.0,5.0,672665.5727244101
944,55.0,2028.0,3.0,673873.5847340297
945,1.0,1467.0,14.0,512239.20020694257
946,1.0,1772.0,7.0,482145.07334983116
947,73.0,2098.0,9.0,717718.0053577651
948,73.0,2488.0,6.0,726899.6124644242
949,1.0,2416.0,3.0,454761.4923281041
950,28.0,2028.0,12.0,577449.0247340297
951,55.0,2680.0,3.0,707774.407679752
952,55.0,1734.0,12.0,702162.3766874628
953,73.0,2471.0,13.0,723937.172352141
954,82.0,1731.0,5.0,772462.712182472
955,82.0,2700.0,1.0,781113.1314326304
956,64.0,1928.0,2.0,708316.8691183892
957,46.0,2118.0,11.0,638636.2724994892
958,10.0,2028.0,12.0,499395.98473402974
959,46.0,2913.0,12.0,737534.2304500827
960,82.0,2043.0,8.0,741284.1827244101
961,28.0,2135.0,3.0,572497.957966973
962,10.0,2105.0,13.0,494362.9037311211
963,73.0,1467.0,10.0,778255.4402069426
964,37.0,2631.0,8.0,637347.5779983787
965,1.0,1284.0,10.0,519329.8918735134
966,55.0,1459.0,12.0,729633.2939110985
967,19.0,1284.0,8.0,603405.0118735133
968,19.0,2118.0,8.0,535167.4124994893
969,1.0,1335.0,3.0,520055.66536727257
970,1.0,2913.0,14.0,548825.3804500827
971,64.0,1346.0,4.0,761923.0569504637
972,37.0,2098.0,3.0,608890.7253577651
973,28.0,1284.0,14.0,639718.5718735134
974,64.0,2501.0,14.0,703871.4299192637
975,19.0,1284.0,10.0,603081.0118735133
976,55.0,1772.0,13.0,697589.9533498312
977,82.0,2476.0,13.0,744555.0187274452
978,37.0,2471.0,13.0,614327.6123521412
979,82.0,1928.0,14.0,749631.9091183891
980,55.0,1161.0,2.0,729656.0949294312
981,64.0,1797.0,13.0,720641.3981415535
982,28.0,1731.0,6.0,608348.972182472
983,64.0,2680.0,14.0,732054.6076797519
984,73.0,1772.0,4.0,747813.9133498312
985,37.0,1237.0,4.0,674592.64180528
986,55.0,2471.0,14.0,674721.3923521412
987,55.0,2028.0,2.0,673918.5847340297
988,55.0,2098.0,11.0,668452.3653577651
989,46.0,2913.0,1.0,738821.2304500827
990,1.0,2074.0,1.0,454195.2212369471
991,19.0,1783.0,9.0,564441.8358336187
992,10.0,1804.0,12.0,521034.4918136714
993,46.0,2476.0,13.0,646607.6587274452
994,82.0,2680.0,5.0,776772.007679752
995,64.0,2098.0,3.0,695371.1853577651
996,28.0,2163.0,13.0,570051.7725970788
997,46.0,1928.0,6.0,653321.8291183892
998,19.0,1731.0,4.0,570987.182182472
999,73.0,1284.0,3.0,785169.3718735133
1000,82.0,2098.0,9.0,737796.8253577651
1001,10.0,1734.0,8.0,529752.0766874629
1002,28.0,2043.0,7.0,577235.9627244101
1003,19.0,2043.0,13.0,538586.0927244101
1004,28.0,2105.0,8.0,573374.8037311212
1005,10.0,2700.0,13.0,536889.1314326305
1006,37.0,2074.0,7.0,609885.8612369471
1007,10.0,2043.0,11.0,498532.22272441006
1008,64.0,1284.0,13.0,760807.8118735134
1009,10.0,2936.0,13.0,599811.0508572765
1010,64.0,2028.0,6.0,699535.1047340297
1011,19.0,2074.0,8.0,537521.5412369472
1012,46.0,2488.0,4.0,649241.8524644242
1013,46.0,2231.0,4.0,636591.8640008646
1014,28.0,2680.0,8.0,611893.807679752
1015,37.0,2231.0,3.0,604900.0740008645
1016,10.0,2936.0,7.0,600891.0508572765
1017,82.0,2501.0,13.0,747260.6099192636
1018,55.0,1567.0,11.0,720631.1149412772
1019,55.0,2680.0,9.0,707126.407679752
1020,73.0,1797.0,14.0,743366.1281415536
1021,55.0,1804.0,6.0,695168.2918136714
1022,19.0,2476.0,7.0,543609.1387274452
1023,1.0,1804.0,9.0,478221.1318136714
1024,28.0,1467.0,14.0,633541.2902069426
1025,82.0,2231.0,11.0,733506.0240008646
1026,55.0,2135.0,9.0,667088.4079669729
1027,55.0,1783.0,9.0,697131.7158336187
1028,82.0,2028.0,4.0,742776.1447340297
1029,10.0,1161.0,5.0,556594.6449294311
1030,64.0,2471.0,3.0,702348.7823521411
1031,10.0,2416.0,11.0,497188.9323281041
1032,28.0,1731.0,11.0,607583.972182472
1033,46.0,2105.0,5.0,640128.7037311213
1034,64.0,2105.0,6.0,694768.6037311212
1035,19.0,2098.0,13.0,535217.0853577651
1036,64.0,1804.0,7.0,720935.6518136715
1037,73.0,1797.0,13.0,743609.1281415536
1038,10.0,1467.0,11.0,556264.2302069425
1039,37.0,1734.0,13.0,641433.2566874628
1040,37.0,2043.0,11.0,611241.8327244101
1041,82.0,1335.0,7.0,804763.0153672725
1042,19.0,2913.0,8.0,634057.7204500827
1043,55.0,2105.0,4.0,669037.1537311212
1044,1.0,1804.0,10.0,478050.1318136714
1045,82.0,2416.0,14.0,739021.4523281042
1046,82.0,1772.0,9.0,767278.3933498312
1047,28.0,1731.0,10.0,607772.972182472
1048,55.0,2913.0,9.0,767001.4004500827
1049,46.0,2028.0,11.0,644045.0647340297
1050,55.0,2488.0,3.0,678166.7724644243
1051,64.0,1335.0,10.0,761367.7153672726
1052,46.0,1804.0,13.0,665170.9318136714
1053,73.0,2796.0,10.0,782581.8012148325
1054,10.0,1346.0,10.0,562368.2169504637
1055,46.0,2936.0,7.0,745660.0108572766
1056,46.0,2471.0,6.0,647301.0023521412
1057,82.0,1734.0,6.0,772020.5566874628
1058,46.0,2488.0,3.0,649304.8524644242
1059,28.0,1567.0,10.0,625735.0249412772
1060,28.0,1783.0,5.0,602492.3058336186
1061,37.0,2028.0,6.0,613073.5447340297
1062,64.0,2488.0,13.0,702672.6924644242
1063,19.0,1783.0,5.0,564945.8358336187
1064,10.0,2105.0,3.0,495802.9037311211
1065,1.0,2913.0,2.0,550553.3804500827
1066,19.0,2163.0,5.0,533767.1025970788
1067,37.0,1734.0,4.0,642810.2566874628
1068,46.0,2416.0,7.0,642418.6923281042
1069,19.0,2796.0,10.0,600495.9612148325
1070,82.0,2913.0,2.0,836898.9104500827
1071,10.0,2043.0,9.0,498892.22272441006
1072,1.0,2118.0,7.0,451401.1724994892
1073,37.0,2936.0,4.0,714138.7708572765
1074,1.0,1346.0,2.0,519893.07695046376
1075,64.0,1284.0,7.0,761887.8118735134
1076,82.0,2231.0,6.0,734271.0240008646
1077,64.0,1335.0,6.0,761943.7153672726
1078,73.0,2043.0,13.0,720265.3127244101
1079,55.0,2936.0,4.0,774859.2508572766
1080,1.0,2796.0,4.0,517228.6812148326
1081,37.0,2231.0,10.0,604081.0740008645
1082,19.0,1284.0,3.0,603900.0118735133
1083,73.0,2074.0,14.0,718029.5012369471
1084,64.0,1731.0,2.0,729644.1321824719
1085,82.0,2476.0,12.0,744780.0187274452
1086,55.0,1335.0,10.0,735525.5653672726
1087,46.0,1459.0,9.0,701430.9839110986
1088,37.0,2105.0,6.0,608286.2537311212
1089,73.0,1161.0,4.0,778285.0749294312
1090,82.0,2135.0,2.0,736775.8579669729
1091,73.0,1237.0,10.0,783001.9618052801
1092,55.0,1734.0,9.0,702729.3766874628
1093,1.0,2074.0,9.0,453475.2212369471
1094,28.0,1783.0,2.0,602681.3058336186
1095,46.0,2700.0,9.0,682365.1314326305
1096,55.0,2796.0,9.0,733721.5212148326
1097,55.0,1567.0,10.0,720820.1149412772
1098,64.0,1804.0,2.0,721340.6518136715
1099,1.0,2488.0,7.0,460895.25246442424
1100,37.0,1335.0,6.0,675669.2653672725
1101,73.0,1161.0,3.0,778348.0749294312
1102,82.0,1237.0,14.0,802139.29180528
1103,64.0,1797.0,6.0,721838.3981415535
1104,64.0,2074.0,2.0,696764.8412369471
1105,1.0,1335.0,8.0,519560.66536727257
1106,64.0,2074.0,7.0,696359.8412369471
1107,37.0,1467.0,1.0,669898.3202069426
1108,28.0,2796.0,4.0,638889.6012148325
1109,10.0,1335.0,3.0,563393.8153672726
1110,10.0,1467.0,9.0,556624.2302069425
1111,64.0,1161.0,8.0,754942.5849294312
1112,1.0,2501.0,11.0,461680.79991926363
1113,55.0,2913.0,14.0,765966.4004500827
1114,82.0,2098.0,11.0,737436.8253577651
1115,19.0,2936.0,11.0,640809.2908572765
1116,73.0,2135.0,4.0,716585.707966973
1117,10.0,2476.0,11.0,502436.29872744525
1118,1.0,2043.0,5.0,455994.35272441007
1119,1.0,2936.0,8.0,557273.8108572764
1120,55.0,1237.0,13.0,733630.30180528
1121,10.0,1734.0,9.0,529599.0766874629
1122,64.0,2416.0,9.0,696925.5723281042
1123,28.0,2118.0,4.0,573176.0324994893
1124,10.0,2796.0,11.0,559753.3212148325
1125,1.0,1284.0,6.0,519905.8918735134
1126,73.0,2105.0,1.0,718079.0537311212
1127,46.0,2471.0,12.0,646329.0023521412
1128,19.0,1237.0,13.0,601136.9818052801
1129,64.0,2028.0,4.0,699715.1047340297
1130,37.0,1928.0,14.0,620154.3091183892
1131,82.0,1459.0,4.0,799597.2239110986
1132,19.0,2936.0,4.0,641754.2908572765
1133,19.0,1467.0,3.0,597706.2602069426
1134,73.0,2796.0,6.0,783157.8012148325
1135,82.0,1797.0,4.0,765037.8581415537
1136,82.0,1161.0,1.0,798414.5649294312
1137,19.0,1731.0,6.0,570807.182182472
1138,28.0,2501.0,7.0,583910.0699192637
1139,28.0,1772.0,4.0,603826.5133498312
1140,46.0,1459.0,2.0,702123.9839110986
1141,10.0,2680.0,11.0,533210.407679752
1142,73.0,2913.0,1.0,816773.7404500827
1143,73.0,1467.0,7.0,778714.4402069426
1144,10.0,2163.0,2.0,493459.43259707873
1145,28.0,2163.0,12.0,570276.7725970788
1146,82.0,2631.0,2.0,767681.5279983788
1147,64.0,2028.0,3.0,699778.1047340297
1148,64.0,1237.0,4.0,760840.6318052801
1149,82.0,2231.0,4.0,734451.0240008646
1150,64.0,2043.0,13.0,697275.4427244101
1151,1.0,2471.0,14.0,457819.0523521411
1152,46.0,2796.0,2.0,705524.8812148325
1153,82.0,1772.0,10.0,767107.3933498312
1154,37.0,1567.0,13.0,659725.0549412773
1155,46.0,2118.0,2.0,639689.2724994892
1156,1.0,2416.0,13.0,453321.4923281041
1157,73.0,1797.0,6.0,744806.1281415536
1158,73.0,2163.0,5.0,715511.1225970787
1159,37.0,2700.0,13.0,649776.1314326305
1160,82.0,2231.0,5.0,734370.0240008646
1161,46.0,2700.0,10.0,682194.1314326305
1162,37.0,1783.0,10.0,636447.7758336186
1163,19.0,2488.0,1.0,545295.0924644242
1164,37.0,2796.0,8.0,673179.2412148325
1165,1.0,1783.0,4.0,481185.8958336187
1166,28.0,2231.0,2.0,570274.2840008646
1167,55.0,2488.0,10.0,677347.7724644243
1168,10.0,1772.0,10.0,525063.5533498311
1169,37.0,1731.0,9.0,642569.7621824719
1170,82.0,1731.0,10.0,771787.712182472
1171,1.0,2488.0,10.0,460436.25246442424
1172,73.0,2700.0,13.0,759468.1314326304
1173,37.0,1161.0,13.0,667770.1149294311
1174,55.0,1335.0,6.0,736101.5653672726
1175,10.0,2680.0,13.0,532778.407679752
